CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup,CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName,CountryOccurrence.CountryOccurrenceSubfield.formerlyBred,CountryOccurrence.CountryOccurrenceSubfield.origin,CountryOccurrence.CountryOccurrenceSubfield.presence,CountryOccurrence.CountryOccurrenceSubfield.seasonality,internal_taxon_id
GR,,,Native,Extant,Resident,60038
GI,,,Native,Extant,Resident,60038
DE,,,Native,Extant,Resident,60038
FRA-FR,,,Native,Extant,Resident,60038
COR-OO,,,Native,Extant,Resident,60038
FR,,,Native,Extant,Resident,60038
CZ,,,Native,Extant,Resident,60038
TZ,,,Native,Presence Uncertain,Resident,60038
SS,,,Native,Presence Uncertain,Resident,60038
SL,,,Native,Presence Uncertain,Resident,60038
NG,,,Native,Presence Uncertain,Resident,60038
MW,,,Native,Presence Uncertain,Resident,60038
LR,,,Native,Presence Uncertain,Resident,60038
GW,,,Native,Presence Uncertain,Resident,60038
GH,,,Native,Presence Uncertain,Resident,60038
DJ,,,Native,Presence Uncertain,Resident,60038
CI,,,Native,Presence Uncertain,Resident,60038
CF,,,Native,Presence Uncertain,Resident,60038
BF,,,Native,Presence Uncertain,Resident,60038
BJ,,,Native,Presence Uncertain,Resident,60038
TG,,,Native,Presence Uncertain,Resident,60038
DK,,,Vagrant,Extant,,60038
GG,,,Vagrant,Extant,,60038
IE,,,Vagrant,Extant,,60038
IM,,,Vagrant,Extant,,60038
JE,,,Vagrant,Extant,,60038
AL,,,Native,Extant,Resident,60038
AT,,,Native,Extant,Resident,60038
BE,,,Native,Extant,Resident,60038
BA,,,Native,Extant,Resident,60038
BG,,,Native,Extant,Resident,60038
HR,,,Native,Extant,Resident,60038
PT,,,Native,Extant,Resident,60038
AZO-OO,,,Native,Extant,Resident,60038
MDR-OO,,,Native,Extant,Resident,60038
POR-OO,,,Native,Extant,Resident,60038
RO,,,Native,Extant,Resident,60038
RS,,,Native,Extant,Resident,60038
YUG-KO,,,Native,Extant,Resident,60038
YUG-SE,,,Native,Extant,Resident,60038
SK,,,Native,Extant,Resident,60038
SI,,,Native,Extant,Resident,60038
ES,,,Native,Extant,Resident,60038
BAL-OO,,,Native,Extant,Resident,60038
CNY-OO,,,Native,Extant,Resident,60038
SPA-SP,,,Native,Extant,Resident,60038
SE,,,Native,Extant,Resident,60038
CH,,,Native,Extant,Resident,60038
GB,,,Native,Extant,Resident,60038
GRB-OO,,,Native,Extant,Resident,60038
IRE-NI,,,Native,Extant,Resident,60038
DZ,,,Native,Extant,Resident,60038
EG,,,Native,Extant,Resident,60038
EGY-OO,,,Native,Extant,Resident,60038
SIN-OO,,,Native,Extant,Resident,60038
LY,,,Native,Extant,Resident,60038
MA,,,Native,Extant,Resident,60038
TN,,,Native,Extant,Resident,60038
EH,,,Native,Extant,Resident,60038
RU,,,Native,Extant,Resident,60038
RU-EU,,,Native,Extant,Resident,60038
NCS-DA,,,Native,Extant,Resident,60038
NCS-IN,,,Native,Extant,Resident,60038
NCS-KR,,,Native,Extant,Resident,60038
NCS-SO,,,Native,Extant,Resident,60038
RUS-OO,,,Native,Extant,Resident,60038
UA,,,Native,Extant,Resident,60038
KRY-OO,,,Native,Extant,Resident,60038
UKR-UK,,,Native,Extant,Resident,60038
IN,,,Native,Extant,Resident,60038
NP,,,Native,Extant,Resident,60038
LK,,,Native,Extant,Resident,60038
AO,,,Native,Extant,Resident,60038
ANG-OO,,,Native,Extant,Resident,60038
BW,,,Native,Extant,Resident,60038
CM,,,Native,Extant,Resident,60038
CV,,,Native,Extant,Resident,60038
TD,,,Native,Extant,Resident,60038
ER,,,Native,Extant,Resident,60038
ET,,,Native,Extant,Resident,60038
BT,,,Native,Extant,Resident,60038
BD,,,Native,Extant,Resident,60038
BI,,,Native,Extant,Resident,60038
GQ,,,Native,Extant,Resident,60038
RW,,,Native,Extant,Resident,60038
BH,,,Native,Extant,Resident,60038
TW,,,Native,Extant,Resident,60048
JP,,,Native,Extant,Resident,60048
HK,,,Native,Extant,Resident,60048
PK,,,Native,Extant,Resident,60048
OM,,,Origin Uncertain,Extant,Seasonal Occurrence Uncertain,60048
ZW,,,Native,Extant,Resident,60048
ZM,,,Native,Extant,Resident,60048
UG,,,Native,Extant,Resident,60048
TG,,,Native,Extant,Resident,60048
TZ,,,Native,Extant,Resident,60048
SS,,,Native,Extant,Resident,60048
CPP-NC,,,Native,Extant,Resident,60048
MYA-OO,,,Native,Extant,Resident,60048
MM,,,Native,Extant,Resident,60048
BOR-SR,,,Native,Extant,Resident,60048
BOR-SB,,,Native,Extant,Resident,60048
MLY-PM,,,Native,Extant,Resident,60048
MY,,,Native,Extant,Resident,60048
LA,,,Native,Extant,Resident,60048
SUM-OO,,,Native,Extant,Resident,60048
SUL-OO,,,Native,Extant,Resident,60048
MOL-OO,,,Native,Extant,Resident,60048
LSI-LS,,,Native,Extant,Resident,60048
BOR-KA,,,Native,Extant,Resident,60048
JAW-OO,,,Native,Extant,Resident,60048
NWG-IJ,,,Native,Extant,Resident,60048
LSI-BA,,,Native,Extant,Resident,60048
ID,,,Native,Extant,Resident,60048
CN,,,Native,Extant,Resident,60048
IN,,,Native,Extant,Resident,60048
KH,,,Native,Extant,Resident,60048
BN,,,Native,Extant,Resident,60048
BD,,,Native,Extant,Resident,60048
SB,,,Native,Extant,Resident,60048
WS,,,Native,Extant,Resident,60048
PG,,,Native,Extant,Resident,60048
AU,,,Native,Extant,Resident,60048
SAM-AS,,,Native,Extant,Resident,60048
AS,,,Native,Extant,Resident,60048
TAI-OO,,,Native,Extant,Resident,60048
SZ,,,Native,Presence Uncertain,Resident,60048
SD,,,Native,Presence Uncertain,Resident,60048
GGI-ST,,,Native,Presence Uncertain,Resident,60048
GGI-PR,,,Native,Presence Uncertain,Resident,60048
ST,,,Native,Presence Uncertain,Resident,60048
RW,,,Native,Presence Uncertain,Resident,60048
NE,,,Native,Presence Uncertain,Resident,60048
GW,,,Native,Presence Uncertain,Resident,60048
BI,,,Native,Presence Uncertain,Resident,60048
NTA-OO,,,Native,Extant,Resident,60048
QLD-QU,,,Native,Extant,Resident,60048
WAU-WA,,,Native,Extant,Resident,60048
CK,,,Native,Extant,Resident,60048
PF,,,Native,Extant,Resident,60048
SCI-OO,,,Native,Extant,Resident,60048
GU,,,Native,Extant,Resident,60048
KI,,,Native,Extant,Resident,60048
FM,,,Native,Extant,Resident,60048
NC,,,Native,Extant,Resident,60048
MP,,,Native,Extant,Resident,60048
PW,,,Native,Extant,Resident,60048
NP,,,Native,Extant,Resident,60048
PH,,,Native,Extant,Resident,60048
CHS-GD,,,Native,Extant,Resident,60048
SG,,,Native,Extant,Resident,60048
LK,,,Native,Extant,Resident,60048
TH,,,Native,Extant,Resident,60048
TL,,,Native,Extant,Resident,60048
VN,,,Native,Extant,Resident,60048
AO,,,Native,Extant,Resident,60048
ANG-OO,,,Native,Extant,Resident,60048
CAB-OO,,,Native,Extant,Resident,60048
BJ,,,Native,Extant,Resident,60048
CHS-GX,,,Native,Extant,Resident,60048
BW,,,Native,Extant,Resident,60048
BF,,,Native,Extant,Resident,60048
CM,,,Native,Extant,Resident,60048
CF,,,Native,Extant,Resident,60048
TD,,,Native,Extant,Resident,60048
KM,,,Native,Extant,Resident,60048
CG,,,Native,Extant,Resident,60048
CD,,,Native,Extant,Resident,60048
CI,,,Native,Extant,Resident,60048
GQ,,,Native,Extant,Resident,60048
ET,,,Native,Extant,Resident,60048
GA,,,Native,Extant,Resident,60048
GM,,,Native,Extant,Resident,60048
CHH-OO,,,Native,Extant,Resident,60048
GH,,,Native,Extant,Resident,60048
GN,,,Native,Extant,Resident,60048
KE,,,Native,Extant,Resident,60048
LR,,,Native,Extant,Resident,60048
MG,,,Native,Extant,Resident,60048
MW,,,Native,Extant,Resident,60048
ML,,,Native,Extant,Resident,60048
MU,,,Native,Extant,Resident,60048
MZ,,,Native,Extant,Resident,60048
NA,,,Native,Extant,Resident,60048
NG,,,Native,Extant,Resident,60048
RE,,,Native,Extant,Resident,60048
SN,,,Native,Extant,Resident,60048
SC,,,Native,Extant,Resident,60048
SL,,,Native,Extant,Resident,60048
SO,,,Native,Extant,Resident,60048
ZA,,,Native,Extant,Resident,60048
TVL-GA,,,Native,Extant,Resident,60048
NAT-OO,,,Native,Extant,Resident,60048
TVL-NP,,,Native,Extant,Resident,60048
TVL-MP,,,Native,Extant,Resident,60048
YEM-SY,,,Native,Extant,Resident,60050
SOC-OO,,,Native,Extant,Resident,60050
YE,,,Native,Extant,Resident,60050
OM,,,Native,Extant,Resident,60050
SZ,,,Native,Extant,Resident,60050
CPP-WC,,,Native,Extant,Resident,60050
TVL-MP,,,Native,Extant,Resident,60050
TVL-NP,,,Native,Extant,Resident,60050
NAT-OO,,,Native,Extant,Resident,60050
TVL-GA,,,Native,Extant,Resident,60050
CPP-EC,,,Native,Extant,Resident,60050
ZA,,,Native,Extant,Resident,60050
GGI-ST,,,Native,Extant,Resident,60050
NAM-OO,,,Native,Extant,Resident,60050
YT,,,Native,Extant,Resident,60050
NE,,,Native,Extant,,60050
NA,,,Vagrant,Extant,,60050
MZ,,,Native,Extant,,60050
MU,,,Native,Extant,,60050
MG,,,Native,Extant,,60050
KE,,,Native,Extant,,60050
GH,,,Native,Extant,,60050
GM,,,Native,Extant,,60050
ET,,,Native,Extant,,60050
KM,,,Native,Extant,,60050
BW,,,Native,Extant,,60050
TG,,,Native,Presence Uncertain,,60050
BJ,,,Native,Presence Uncertain,,60050
BF,,,Native,Presence Uncertain,,60050
BI,,,Native,Presence Uncertain,,60050
CF,,,Native,Presence Uncertain,,60050
TD,,,Native,Presence Uncertain,,60050
CG,,,Native,Presence Uncertain,,60050
GQ,,,Native,Presence Uncertain,,60050
EQG-OO,,,Native,Presence Uncertain,,60050
GA,,,Native,Presence Uncertain,,60050
MW,,,Native,Presence Uncertain,,60050
NG,,,Native,Presence Uncertain,,60050
RW,,,Native,Presence Uncertain,,60050
SS,,,Native,Presence Uncertain,,60050
RE,,,Native,Extant,,60050
ST,,,Native,Extant,,60050
SN,,,Native,Extant,,60050
SC,,,Native,Extant,,60050
SL,,,Native,Extant,,60050
SO,,,Native,Extant,,60050
TZ,,,Native,Extant,,60050
UG,,,Native,Extant,,60050
ZM,,,Native,Extant,,60050
ZW,,,Native,Extant,,60050
PF,,,Native,Extant,Resident,60050
IN,,,Native,Extant,Resident,60050
NP,,,Native,Extant,Resident,60050
LK,,,Native,Extant,Resident,60050
CM,,,Native,Extant,Resident,60050
CV,,,Native,Extant,Resident,60050
CD,,,Native,Extant,Resident,60050
CI,,,Native,Extant,Resident,60050
GN,,,Native,Extant,Resident,60050
GW,,,Native,Extant,Resident,60050
LR,,,Native,Extant,Resident,60050
ML,,,Native,Extant,Resident,60050
MR,,,Native,Extant,Resident,60050
MAU-OO,,,Native,Extant,Resident,60050
SD,,,Native,Presence Uncertain,,60050
YEM-SY,,,Native,Extant,Resident,60058
YEM-NY,,,Native,Extant,Resident,60058
YE,,,Native,Extant,Resident,60058
SA,,,Native,Extant,Resident,60058
ZW,,,Native,Extant,Resident,60058
ZM,,,Native,Extant,Resident,60058
UG,,,Native,Extant,Resident,60058
TZ,,,Native,Extant,Resident,60058
SZ,,,Native,Extant,Resident,60058
SD,,,Native,Extant,Resident,60058
CPP-WC,,,Native,Extant,Resident,60058
CPP-NC,,,Native,Extant,Resident,60058
TVL-NW,,,Native,Extant,Resident,60058
TVL-MP,,,Native,Extant,Resident,60058
TVL-NP,,,Native,Extant,Resident,60058
NAT-OO,,,Native,Extant,Resident,60058
TVL-GA,,,Native,Extant,Resident,60058
OFS-OO,,,Native,Extant,Resident,60058
CPP-EC,,,Native,Extant,Resident,60058
GQ,,,Native,Extant,Resident,60058
CD,,,Native,Extant,Resident,60058
TD,,,Native,Extant,Resident,60058
CM,,,Native,Extant,Resident,60058
BW,,,Native,Extant,Resident,60058
AO,,,Native,Extant,Resident,60058
SS,,,Native,Presence Uncertain,Resident,60058
RW,,,Native,Presence Uncertain,Resident,60058
NG,,,Native,Presence Uncertain,Resident,60058
DJ,,,Native,Presence Uncertain,Resident,60058
CG,,,Native,Presence Uncertain,Resident,60058
CF,,,Native,Presence Uncertain,Resident,60058
BI,,,Native,Presence Uncertain,Resident,60058
GGI-BI,,,Native,Extant,Resident,60058
ER,,,Native,Extant,Resident,60058
ET,,,Native,Extant,Resident,60058
KE,,,Native,Extant,Resident,60058
LS,,,Native,Extant,Resident,60058
MG,,,Native,Extant,Resident,60058
MW,,,Native,Extant,Resident,60058
MZ,,,Native,Extant,Resident,60058
NA,,,Native,Extant,Resident,60058
NAM-OO,,,Native,Extant,Resident,60058
SO,,,Native,Extant,Resident,60058
ZA,,,Native,Extant,Resident,60058
OM,,,Native,Extant,Resident,60073
IL,,,Native,Extinct Post-1500,Resident,60073
KE,,,Native,Extant,Resident,60073
GW,,,Native,Extant,Resident,60073
GN,,,Native,Extant,Resident,60073
GH,,,Native,Extant,Resident,60073
GM,,,Native,Extant,Resident,60073
GA,,,Native,Extant,Resident,60073
ET,,,Native,Extant,Resident,60073
CI,,,Native,Extant,Resident,60073
CD,,,Native,Extant,Resident,60073
CG,,,Native,Extant,Resident,60073
TD,,,Native,Extant,Resident,60073
CM,,,Native,Extant,Resident,60073
BI,,,Native,Presence Uncertain,Resident,60073
CF,,,Native,Presence Uncertain,Resident,60073
DJ,,,Native,Presence Uncertain,Resident,60073
GQ,,,Native,Presence Uncertain,Resident,60073
EQG-OO,,,Native,Presence Uncertain,Resident,60073
RW,,,Native,Presence Uncertain,Resident,60073
SO,,,Native,Presence Uncertain,Resident,60073
PS,,,Origin Uncertain,Extinct Post-1500,,60073
DZ,,,Native,Extant,Resident,60073
AO,,,Native,Extant,Resident,60073
BJ,,,Native,Extant,Resident,60073
BW,,,Native,Extant,Resident,60073
BF,,,Native,Extant,Resident,60073
LR,,,Native,Extant,Resident,60073
MG,,,Native,Extant,Resident,60073
MW,,,Native,Extant,Resident,60073
ML,,,Native,Extant,Resident,60073
MR,,,Native,Extant,Resident,60073
YT,,,Native,Extant,Resident,60073
MZ,,,Native,Extant,Resident,60073
NA,,,Native,Extant,Resident,60073
CPV-OO,,,Native,Extant,Resident,60073
NAM-OO,,,Native,Extant,Resident,60073
NE,,,Native,Extant,Resident,60073
NG,,,Native,Presence Uncertain,Resident,60073
SN,,,Native,Extant,Resident,60073
SL,,,Native,Extant,Resident,60073
ZA,,,Native,Extant,Resident,60073
NAT-OO,,,Native,Extant,Resident,60073
TVL-NP,,,Native,Extant,Resident,60073
TVL-MP,,,Native,Extant,Resident,60073
SS,,,Native,Extant,Resident,60073
SD,,,Native,Extant,Resident,60073
TZ,,,Native,Extant,Resident,60073
UG,,,Native,Extant,Resident,60073
ZM,,,Native,Extant,Resident,60073
ZW,,,Native,Extant,Resident,60073
CHC-YN,,,Native,Extant,Resident,59859
YEM-SY,,,Native,Extant,Resident,59859
SOC-OO,,,Native,Extant,Resident,59859
YEM-NY,,,Native,Extant,Resident,59859
YE,,,Native,Extant,Resident,59859
UZ,,,Native,Extant,Resident,59859
AE,,,Native,Extant,Resident,59859
TM,,,Native,Extant,Resident,59859
TUE-OO,,,Native,Extant,Resident,59859
TUR-OO,,,Native,Extant,Resident,59859
TR,,,Native,Extant,Resident,59859
TJ,,,Native,Extant,Resident,59859
SY,,,Native,Extant,Resident,59859
PS,,,Native,Extant,Resident,59859
PK,,,Native,Extant,Resident,59859
OM,,,Native,Extant,Resident,59859
LB,,,Native,Extant,Resident,59859
KZ,,,Native,Extant,Resident,59859
JO,,,Native,Extant,Resident,59859
IL,,,Native,Extant,Resident,59859
IQ,,,Native,Extant,Resident,59859
IR,,,Native,Extant,Resident,59859
GE,,,Native,Extant,Resident,59859
CY,,,Native,Extant,Resident,59859
BH,,,Native,Extant,Resident,59859
TCS-NA,,,Native,Extant,Resident,59859
AZ,,,Native,Extant,Resident,59859
AF,,,Native,Extant,Resident,59859
ZW,,,Native,Extant,Resident,59859
ZM,,,Native,Extant,Resident,59859
UG,,,Native,Extant,Resident,59859
TG,,,Native,Extant,Resident,59859
TZ,,,Native,Extant,Resident,59859
SZ,,,Native,Extant,Resident,59859
SD,,,Native,Extant,Resident,59859
ZA,,,Native,Extant,Resident,59859
SO,,,Native,Extant,Resident,59859
SL,,,Native,Extant,Resident,59859
SEY-OO,,,Native,Extant,Resident,59859
ALD-OO,,,Native,Extant,Resident,59859
SC,,,Native,Extant,Resident,59859
SN,,,Native,Extant,Resident,59859
GGI-ST,,,Native,Extant,Resident,59859
GGI-PR,,,Native,Extant,Resident,59859
ST,,,Native,Extant,Resident,59859
NG,,,Native,Extant,Resident,59859
NE,,,Native,Extant,Resident,59859
NAM-OO,,,Native,Extant,Resident,59859
CPV-OO,,,Native,Extant,Resident,59859
NA,,,Native,Extant,Resident,59859
MA,,,Native,Extant,Resident,59859
LY,,,Native,Extant,Resident,59859
SIN-OO,,,Native,Extant,Resident,59859
EGY-OO,,,Native,Extant,Resident,59859
EG,,,Native,Extant,Resident,59859
DZ,,,Native,Extant,Resident,59859
MOR-SP,,,Native,Extant,Resident,59859
SPA-SP,,,Native,Extant,Resident,59859
CNY-OO,,,Native,Extant,Resident,59859
BAL-OO,,,Native,Extant,Resident,59859
ES,,,Native,Extant,Resident,59859
SI,,,Native,Extant,Resident,59859
SK,,,Native,Extant,Resident,59859
YUG-SE,,,Native,Extant,Resident,59859
YUG-KO,,,Native,Extant,Resident,59859
RS,,,Native,Extant,Resident,59859
RO,,,Native,Extant,Resident,59859
POR-OO,,,Native,Extant,Resident,59859
PT,,,Native,Extant,Resident,59859
PL,,,Native,Extant,Resident,59859
NL,,,Native,Extant,Resident,59859
ME,,,Native,Extant,Resident,59859
MT,,,Native,Extant,Resident,59859
MK,,,Native,Extant,Resident,59859
FRA-FR,,,Native,Extant,Resident,59859
COR-OO,,,Native,Extant,Resident,59859
CPI-CL,,,Native,Extant,Resident,59859
FR,,,Native,Extant,Resident,59859
CZ,,,Native,Extant,Resident,59859
HR,,,Native,Extant,Resident,59859
BG,,,Native,Extant,Resident,59859
BA,,,Native,Extant,Resident,59859
BE,,,Native,Extant,Resident,59859
AT,,,Native,Extant,Resident,59859
AL,,,Native,Extant,Resident,59859
GRB-OO,,,Vagrant,Extant,,59859
GB,,,Vagrant,Extant,,59859
DE,,,Native,Extant,Resident,59859
GR,,,Native,Extant,Resident,59859
EAI-OO,,,Native,Extant,Resident,59859
GRC-OO,,,Native,Extant,Resident,59859
KRI-OO,,,Native,Extant,Resident,59859
HU,,,Native,Extant,Resident,59859
IT,,,Native,Extant,Resident,59859
ITA-IT,,,Native,Extant,Resident,59859
SAR-OO,,,Native,Extant,Resident,59859
SIC-SI,,,Native,Extant,Resident,59859
JE,,,Native,Extant,Resident,59859
LU,,,Native,Extant,Resident,59859
TN,,,Native,Extant,Resident,59859
EH,,,Native,Extant,Resident,59859
BY,,,Native,Extant,Resident,59859
MD,,,Native,Extant,Resident,59859
RU,,,Native,Extant,Resident,59859
UA,,,Native,Extant,Resident,59859
BD,,,Native,Extant,Resident,59859
IN,,,Native,Extant,Resident,59859
CN,,,Native,Extant,Resident,59859
ASS-AS,,,Native,Extant,Resident,59859
IND-WB,,,Native,Extant,Resident,59859
MM,,,Native,Extant,Resident,59859
MYA-OO,,,Native,Extant,Resident,59859
NP,,,Native,Extant,Resident,59859
AO,,,Native,Extant,Resident,59859
ANG-OO,,,Native,Extant,Resident,59859
CAB-OO,,,Native,Extant,Resident,59859
BJ,,,Native,Extant,Resident,59859
BW,,,Native,Extant,Resident,59859
BF,,,Native,Extant,Resident,59859
BI,,,Native,Extant,Resident,59859
CM,,,Native,Extant,Resident,59859
CF,,,Native,Extant,Resident,59859
TD,,,Native,Extant,Resident,59859
KM,,,Native,Extant,Resident,59859
CG,,,Native,Extant,Resident,59859
CD,,,Native,Extant,Resident,59859
CI,,,Native,Extant,Resident,59859
DJ,,,Native,Extant,Resident,59859
GQ,,,Native,Extant,Resident,59859
GGI-AN,,,Native,Extant,Resident,59859
GGI-BI,,,Native,Extant,Resident,59859
EQG-OO,,,Native,Extant,Resident,59859
ER,,,Native,Extant,Resident,59859
ET,,,Native,Extant,Resident,59859
GA,,,Native,Extant,Resident,59859
GM,,,Native,Extant,Resident,59859
GH,,,Native,Extant,Resident,59859
GN,,,Native,Extant,Resident,59859
GW,,,Native,Extant,Resident,59859
KE,,,Native,Extant,Resident,59859
LS,,,Native,Extant,Resident,59859
LR,,,Native,Extant,Resident,59859
MG,,,Native,Extant,Resident,59859
MW,,,Native,Extant,Resident,59859
ML,,,Native,Extant,Resident,59859
MR,,,Native,Extant,Resident,59859
MZ,,,Native,Extant,Resident,59859
KW,,,Native,Extant,Resident,59859
QA,,,Native,Extant,Resident,59859
SA,,,Native,Extant,Resident,59859
SS,,,Native,Extant,Resident,59859
OM,,,Vagrant,Extant,Passage,59814
ZW,,,Native,Extant,Resident,59814
ZM,,,Native,Extant,Resident,59814
UG,,,Native,Extant,Resident,59814
TG,,,Native,Extant,Resident,59814
TZ,,,Native,Extant,Resident,59814
GM,,,Native,Extant,Resident,59814
GA,,,Native,Extant,Resident,59814
ET,,,Native,Extant,Resident,59814
EQG-OO,,,Native,Extant,Resident,59814
GQ,,,Native,Extant,Resident,59814
CI,,,Native,Extant,Resident,59814
CD,,,Native,Extant,Resident,59814
CG,,,Native,Extant,Resident,59814
TD,,,Native,Extant,Resident,59814
CF,,,Native,Extant,Resident,59814
CM,,,Native,Extant,Resident,59814
BI,,,Native,Extant,Resident,59814
BF,,,Native,Presence Uncertain,Resident,59814
GW,,,Native,Presence Uncertain,Resident,59814
LS,,,Native,Presence Uncertain,Resident,59814
NG,,,Native,Presence Uncertain,Resident,59814
RW,,,Native,Presence Uncertain,Resident,59814
SL,,,Native,Presence Uncertain,Resident,59814
SZ,,,Native,Presence Uncertain,Resident,59814
MV,,,Vagrant,Extant,,59814
KM,,,Origin Uncertain,Extant,,59814
ML,,,Origin Uncertain,Presence Uncertain,,59814
AO,,,Native,Extant,Resident,59814
BJ,,,Native,Extant,Resident,59814
BW,,,Native,Extant,Resident,59814
GH,,,Native,Extant,Resident,59814
GN,,,Native,Extant,Resident,59814
KE,,,Native,Extant,Resident,59814
LR,,,Native,Extant,Resident,59814
MG,,,Native,Extant,Resident,59814
MW,,,Native,Extant,Resident,59814
MU,,,Native,Extant,Resident,59814
MAU-OO,,,Native,Extant,Resident,59814
YT,,,Native,Extant,Resident,59814
MZ,,,Native,Extant,Resident,59814
NA,,,Native,Extant,Resident,59814
CPV-OO,,,Native,Extant,Resident,59814
NAM-OO,,,Native,Extant,Resident,59814
RE,,,Native,Extant,Resident,59814
SN,,,Native,Extant,Resident,59814
SC,,,Native,Extant,Resident,59814
ALD-OO,,,Native,Extant,Resident,59814
ZA,,,Native,Extant,Resident,59814
TVL-GA,,,Native,Extant,Resident,59814
NAT-OO,,,Native,Extant,Resident,59814
TVL-NP,,,Native,Extant,Resident,59814
TVL-MP,,,Native,Extant,Resident,59814
CPP-WC,,,Native,Extant,Resident,59814
SS,,,Native,Extant,Resident,59814
ZW,,,Native,Extant,Resident,59958
ZM,,,Native,Extant,Resident,59958
UG,,,Native,Extant,Resident,59958
TG,,,Native,Extant,Resident,59958
TZ,,,Native,Extant,Resident,59958
SD,,,Native,Extant,Resident,59958
ZA,,,Native,Extant,Resident,59958
SL,,,Native,Extant,Resident,59958
SN,,,Native,Extant,Resident,59958
ST,,,Native,Extant,Resident,59958
NG,,,Native,Extant,Resident,59958
CI,,,Native,Extant,Resident,59958
CD,,,Native,Extant,Resident,59958
CG,,,Native,Extant,Resident,59958
CF,,,Native,Extant,Resident,59958
CM,,,Native,Extant,Resident,59958
BJ,,,Native,Extant,Resident,59958
AO,,,Native,Extant,Resident,59958
SO,,,Native,Presence Uncertain,,59958
MG,,,Origin Uncertain,Presence Uncertain,,59958
GW,,,Native,Presence Uncertain,,59958
GM,,,Native,Presence Uncertain,,59958
BI,,,Origin Uncertain,Presence Uncertain,,59958
BF,,,Native,Presence Uncertain,,59958
GQ,,,Native,Extant,Resident,59958
ER,,,Native,Extant,Resident,59958
ET,,,Native,Extant,Resident,59958
GA,,,Native,Extant,Resident,59958
GH,,,Native,Extant,Resident,59958
GN,,,Native,Extant,Resident,59958
KE,,,Native,Extant,Resident,59958
LS,,,Native,Extant,Resident,59958
LR,,,Native,Extant,Resident,59958
MW,,,Native,Extant,Resident,59958
MZ,,,Native,Extant,Resident,59958
NA,,,Native,Extant,Resident,59958
